Brand,Lang,Intent Type,Category,Intent,Weight,Answer,Training Data,English,remark,Intend Status & Remark,CS Verify
fun88,cn,user,Promotion,流水达到，但是红利无法领取？,1,"亲～想要查询您的流水进度您可以在红利信息页面查询您的红利流水进度，达到后您就可以在红利信息页面点击领取呦～
 如您还未完成还请您多多加油努力完成(•‿•)
 
 以下是设备领取的方式：
 1.电脑版：登入账户后在右上角点击银行中心， 然后点击红利信息选项
 
 2.手机版： 登入后点击左上角的三条横线， 然后点选进入银行中心， 接下来再次点开左上角的横线 就会看见红利信息选项
 
 3.手机（精装版）：在登入后， 点击右下角的会员，然后就会看见红利信息选项
 
 小帮手提示： 在领取时会有需要调整时间， 例如您是在6月申请的优惠， 在7月完成后需要在红利信息页面调整时间之6月份以进行领取哦~","你好，请问下百分之20返利流水达成后返利多久到账？
 乐天堂真人流水达标优惠在哪领取
 状态是“领取”？可是我没有收到红利啊！
 我真人存款红利流水达到了，但是好像还不能领取
 再存红利在哪里领？
 请问这个红利怎么领取啊
 我的二存红利显示可以领取，但是没有找到领取的地方
 我这里显示有一个可领取红利，在哪领取
 你好，请问百分之二十的反水流水任务已达成，但是钱一直没到账，优惠上面状态显示领取
 流水完成了，红利是自动到账吗？
 怎么查询红利流水
 怎样领取优惠红利
 优惠流水达到多少了
 优惠红利还没到账
 这个活动已经达到要求了
 为什么红利领不了
 怎么领取红利
 我的红利流水的进度要去哪里看","Turnover met, but bonus haven't received",人工客服,DONE,ruby
fun88,cn,user,Promotion,要求免费彩金,1,"小帮手给您推荐以下有送彩金的优惠哦~~
 
 <intentlink>38APP彩金</intentlink>
 
 另外，在乐天堂游戏越多， 获得免费彩金的机会就会越高， 并且系统会不定期派发回馈金给予长期在乐天堂游戏的会员，持续游戏，一切皆有可能！","送点彩金过来玩
 没有免费彩金吗
 现在没送彩金了？
 送点彩金给我
 送点彩金玩玩
 有没有送点彩金
 怎么申请免费彩金
 麻烦看看能不能帮我申请点免费彩金
 不是有免费彩金吗。
 我有彩金送吗，看看有没有免费旋转？
 可以送一个优惠彩金玩一下吗
 输了好多，能不能返点给我
 帮我申请下彩金
 输了好多，申请下彩金
 特备彩金怎么还没送
 救援金有没有
 救援金怎么领取？
 申请救援金
 每月亏损有救援金吗
 救援金如何申请和发放
 你好，申请救助金
 可以申请一份救济金吗
 申请个救援金，麻烦您！
 救援金优惠有吗
 有救援金吗
 你们没有救援金的吗？
 来点救援金吧，别的网站都有啊
 你好，请问可以申请救援金吗
 你好，帮我申请个38元的心意金，可以吗
 今天是我生日，没有什么彩金送吗?
 今天没钱充值不了了，可以给申请个免费彩金吗？
 这段时间都输，帮我申请个心意金吧
 有生日彩金吗？
 想问下怎么样才有送28888",Claim Freebet,直接回答,Done,ruby
fun88,cn,user,Promotion,返水事宜,1,"您可以点击以下相应选项查询您想知道的返水详情哦~
 
 <intentlink>体育返水</intentlink>
 
 <intentlink>真人返水</intentlink>
 
 <intentlink>老虎机返水</intentlink>","你们返水怎么返还
 一般反水什么时候到账
 返水怎么返
 洗码在哪里领取呢
 你们返水是根据什么规则返还的
 返水
 返水有什么规定
 返水的规则是什么
 我想知道你们的返水是怎么返的
 你们的返水是按照什么比例进行返还的?
 反水是每天反吗？
 想知道返水的计算时间是怎样的
 返水如何计算",Rebate related matters,直接回答,Done,ruby
fun88,cn,user,Promotion,首存优惠,1,"目前我们是有以下的首存优惠，您可以点选相应平台优惠查看详情：
 
 <intentlink>体育首存红利</intentlink>
  
 <intentlink>老虎机首存优惠</intentlink>","首存了，怎么申请红利
 首存红利怎么申请
 首存送多少
 首存优惠怎么返？
 我首存了，怎么没有红利
 首充彩金怎么送
 新会员首存了，可以申请什么红利？
 首次充值如何申请红利
 我要申请首次存款红利
 第一次存款了，红利呢
 有首存优惠吗
 你好首充什么活动",First Deposit Bonus,直接回答,Done,ruby
fun88,cn,user,Promotion/Sportsbook,100% 首次体育投注返还,1,"我们这个活动是仅限于注册后第一单投注于的任何一场【足球】赛事的 【全场让球】或 【全场大小】 并首次投注单为 【全输】200元或以上 方可申请现金返还。 
 
 
 此优惠最低投注负盈利金额是200元，并且返还上限是200元，名额有限哦！
 优惠仅限于乐天堂体育里的：足球及篮球赛事
 
 
 优惠的派彩时间是提交申请后的隔天晚上20:00 派发， 除了周五至周日的申请会在周一晚上20:00派发，达到彩金的3倍投注流水即可提款","是不是首单不中就返
 首笔负盈利优惠怎么申请
 负盈利的注单什么时候返
 我投注了，如果输了怎么申请首单返还
 首单下注200返200有什么要求
 我负盈利的话申请200要满足什么样的条件啊？
 您好，第一次注册下单，黑了是要退款的吧？
 首次输了返回
 申请奖金，第一次投注那个
 我是新会员，单笔输200是不是能返还
 首单不中返还
 首次体育投注返还
 体育100%返还
 100%体育返还还没返还",Sportsbook 100% Signup Bonus,直接回答,Done,ruby
fun88,cn,user,Promotion/Sportsbook,体育再存优惠,1,"由于优会内容每个月都会有变动,如您了解内容请点击以下连接
 
 可点击链接 https://www.fun8802.com/cn/promo/sportsbook.htm或转至
 【人工客服】。","体育再存是怎么送的
 可否介绍下再存20%的详情
 领取体育再存红利
 体育再存红利最低存多少，怎么返
 再存了，体育怎么送？
 体育的二存红利具体详情可否介绍下
 我申请了体育20%存款的红利，怎么没有给我红利？
 再存20%也是需要完成流水后才能提款吗
 20%是存多少就返还多少的20%吗？
 我想问下我本来申请了存5000送1000的红利",Sportsbook 20% Reload Bonus,直接回答,Done,ruby
fun88,cn,user,Promotion/Sportsbook,体育首存红利,1,"由于优会内容每个月都会有变动,如您了解内容请点击以下连接
 可点击链接https://www.fun8802.com/cn/promo/sportsbook.htm或转至【人工客服】。","体育首存送多少
 充反百分50在哪领
 不是存款送50%吗，怎么没有？
 50%体育首存红利怎么领取
 我存款了，没返我50%红利呀
 我首存好了，是不是返还50%？
 返还288的优惠是怎么返还的？
 是不是首存多少都返还50%？例如1000就返500？
 存款了，怎么申请50%存款返利？
 50%返利怎么申请？",Sportsbook First Time Deposit Bonus,直接回答,Done,ruby
fun88,cn,user,Promotion/Sportsbook,首存礼包,1,"您好
 
 我们的首存礼包（包含行李箱，RFID防盗刷卡套以及Polo-T衣服）需要在注册并在当月进行首三笔存款累计达到1888元或以上，就可以在优惠页面的特别优惠一栏中提交申请哦~
 
 申请一般会在一个星期内审核完毕， 审核通过后就会有客服联系您确认地址
 
 如果您对此还有其他疑问，请您点击下方的【人工客服】进一步咨询哦
 
 不知道特别优惠页面在哪里？点击【<intentlink>特别优惠</intentlink> 】","请问首存礼包是送什么的呢
 为什么我无法申请首存礼包
 申请首存礼包
 收到礼包的通知
 运动礼包怎么申请？
 运动礼包还没收到
 礼包怎么申请
 你们的礼包活动要满足什么条件
 我已近达到要求了，去哪里申请礼包
 礼包都有什么啊
 首存礼包送什么
 都送些什么啊，礼包
 你们仅限注册成为会员及在当月进行首3笔累计存款金额1888或以上，即可申请获得乐天堂豪华礼包，我可不可以申请",First Deposit Gift,直接回答,"Check on web, we don’t have this kind of promotion",
fun88,cn,user,Promotion/Livedealer,真人再存优惠,1,"我们的真人再存红利是属于【后置红利】，申请后需要完成红利流水才能解锁领取彩金的哦~ 
 
 北方堂(GD平台) /隆运堂(欧博平台) /沙龙厅(SAG平台) /太阳厅(申博太阳平台)/ 双赢堂(NLE) 25%周再存: * 最低申请金额是100元，流水的倍数是22倍并且此红利上限是888元,仅限于名额1000人 至尊堂(AG平台) 25%周在存，仅需22倍流水 最低申请金额100 元， 可得红利限额是25元。 最低申请金额500 元至999元， 可得红利限额是125元。 最低申请金额1000 元至1999元， 可得红利限额是250元。 最低申请金额2000 元至2999元， 可得红利限额是500元。 最低申请金额3000 元至3500元， 可得红利限额是750元。 最低申请金额3501元， 可得红利限额是888元. 小帮手提醒： 会员需在申请本优惠后的 30 天内完成流水要求并领取红利，否则红利将过期失效哦 不知道怎么申请？可点击链接https://www.fun8802.com/cn/promo/games.htm 或转至 【人工客服】。","存款真人有什么优惠吗
 真人再存送多少
 你们的真人存款优惠送多少
 存款真人了，送多少
 存款到真人了，送吗
 我刚存款可以参见真人再存返还30%吗
 你好，我充值真人里面的红利怎么解锁
 真人返利怎么送
 可否介绍一下30%存款优惠？
 真人有没有存款红利呀
 怎么参与真人优惠
 乐天堂真人30%再存红利，申请优惠后未达到流水可以进行提现吗？",Live Dealer 30% Reload Bonus,直接回答,Done,ruby
fun88,cn,user,Promotion/Slots,老虎机首存优惠,1,"老虎机也有很多精彩的优惠哦， 您可以选择如下:
 【新会员】老虎机100%首存红利最高1,288元（AG至尊堂 ）
 
 
 平台：至尊堂(AG平台) 
 *仅限未申请过AG至尊堂首存红利的会员。流水的倍数是20倍。
 【AG至尊堂老虎机红利率】 
 最低申请金额是100元至499元，最高红利限额是100元
 最低申请金额是500元至887元，最高红利限额是500元
 最低申请金额是888元至999元，最高红利限额是888元
 最低申请金额是1,000元至1,287元，最高红利限额是1,000元
 最低申请金额是1,288元以上，最高红利限额是1,288元
 
 -关于流水计算方式您可以参考以下例子：
 存款金额 = 100 元
 可获红利 = 100 x 100% = 100元(锁定)
 流水要求 = (100 + 100) x 20 = 4000元
 小帮手提醒： 
 - 在进行有效流水时，仅本金可进行投注，红利将不得用于投注
 - 会员需在申请本优惠后的 30 天内完成流水要求并领取红利，否则红利将过期失效哦！
 
 倘若您想要了解更多的详情，可点击链接https://www.fun8802.com/cn/promo/games.htm 或转至
 【人工客服】。","老虎机的首存红利怎么送
 你们老虎机有首存优惠吗？
 首存玩老虎机有送吗
 第一次存款，玩老虎机有送吗？
 老虎机的68%红利是怎么申请的
 可否介绍一下老虎机68%的优惠呢
 老虎机首存怎么申请
 老虎机，首存
 我刚注册的，常玩老虎机，你们有老虎机的首存优惠吗
 老虎机首存是不是存多少就送多少的68%？
 乐天堂游戏68%首存红利，有限制老虎机游戏吗？",RNG 68% Reload Bonus,直接回答,Done,ruby
fun88,cn,user,Promotion/Slots,老虎机优惠/返水,1,"请点击一下查看哦~~
 
 <intentlink>老虎机优惠</intentlink>
 
 <intentlink>真人返水</intentlink>","你好我最近充值了pt游戏想问一下有什么优惠返点可以申请吗
 老虎机有什么优惠或者返利什么的",RNG Rebate,直接回答,Done,ruby
fun88,cn,user,Promotion/Rebate,体育返水,1,"【乐天堂体育】每日最低投注金额1,000元即可获得1.2%日返水无上限额！返水将在【每日23:59前派彩前派彩】
  *每日有效流水计算时间为北京时间每日 08:00 至隔日 07:59 。由于平台有时差关系，所以流水统计会有差异。
 
 【IM体育】返水将在【每日23:59前派彩前派彩】
 *普通会员投注金额：1000以上 比例是0.28％
 *钻石会员投注金额：1000以上 比例是0.38％
 每日有效流水计算时间为北京时间每日 12:00 至隔日 11:59 。由于平台有时差关系，所以流水统计会有差异。
 
 【IM电竞牛】返水将在【每日23:59前派彩前派彩】
 *普通会员投注金额：100以上 比例是1.00％
 *钻石会员投注金额：100以上 比例是1.00％
 每日有效流水计算时间为北京时间每日 12:00 至隔日 11:59. 由于平台有时差关系，所以流水统计会有差异
 
 【ONEWORKS 体育】返水将在【每日23:59前派彩前派彩】
 *普通会员投注金额：3572以上 比例是0.28％
 *钻石会员投注金额：100以上 比例是0.38％
 每日有效流水计算时间为北京时间每日 12:00 至隔日 11:59 。由于平台有时差关系，所以流水统计会有差异
 
 体育返水需在领取后 30 天内投注 1 倍流水即可提款。 
 
 【小帮手提示】有效流水即 Fun88 乐天堂 仅对已结算并产生输赢结果的投注额进行计算：任何平局、取消的赛事、提前兑现的注单， 赔率低于小数盘 1.50，香港盘 0.50，马来盘 0.50 的投注将不计算在有效投注内。
 
 倘若您想要了解更多的详情，可点击链接https://www.fun8802.com/cn/promo/games.htm 或转至
 【人工客服】。
 
 您可能也想知道：
 
 <intentlink>咨询返水金额</intentlink>
 
 <intentlink>返水不到账</intentlink>","你们的体育返水怎么返还
 体育返水是返还多少百分比
 体育返水是返还多少比例
 体育是不是返还1%？
 你们体育返水返还多少？
 体育是返还1%还是？
 体育是根据什么返还？当天投多少返1%？
 返水里的仅计算有效流水是什么意思
 体育返水是返还今天的流水还是昨天的
 你们体育平台有返水吗
 体育投注反水多少？",Sportsbook Rebate,直接回答,Done,ruby
